epoch,accuracy,f1_macro,learning_rate,loss,val_accuracy,val_f1_macro,val_loss
0,0.39623671770095825,0.39267149504044,0.0010000000474974513,1.4937527179718018,0.25068119168281555,0.1336238198983297,1.1709628105163574
1,0.3336363732814789,0.328308711553214,0.0010000000474974513,1.3724387884140015,0.4005449712276459,0.19066147859922178,1.1367584466934204
2,0.3224242329597473,0.3200453504395338,0.0010000000474974513,1.3127888441085815,0.4005449712276459,0.19066147859922178,1.1366480588912964
