epoch,accuracy,f1_macro,learning_rate,loss,val_accuracy,val_f1_macro,val_loss
0,0.37387511134147644,0.3700526887834845,4.999999873689376e-05,1.3516191244125366,0.25068119168281555,0.1336238198983297,1.2020220756530762
1,0.4075757563114166,0.4064853474030918,4.999999873689376e-05,1.2573127746582031,0.4005449712276459,0.19066147859922178,1.1392567157745361
2,0.42787879705429077,0.42775770863584034,4.999999873689376e-05,1.22476065158844,0.4005449712276459,0.20413205028589645,1.1907671689987183
3,0.45181816816329956,0.4505140603928736,4.999999873689376e-05,1.1935731172561646,0.40871936082839966,0.2191898455634719,1.1632746458053589
4,0.47515150904655457,0.47399998269221616,4.999999873689376e-05,1.145582914352417,0.46866485476493835,0.3402305139147244,1.0452409982681274
